105/06/01,125000,113750,0.91,0.91,0.91,0.91,-0.06,1
105/06/02,0,0,---,---,---,---,---,0
105/06/03,0,0,---,---,---,---,---,0
105/06/04,438000,308360,0.70,0.71,0.69,0.70,-0.04,8
105/06/06,535000,349970,0.65,0.66,0.65,0.66,-0.04,10
105/06/07,85000,60300,0.70,0.72,0.70,0.72,+0.06,4
105/06/08,315000,233760,0.74,0.76,0.72,0.75,+0.03,7
105/06/13,238000,180530,0.76,0.76,0.73,0.73,-0.02,4
105/06/14,7000,4760,0.68,0.68,0.68,0.68,-0.05,1
105/06/15,0,0,---,---,---,---,---,0
105/06/16,1000,660,0.66,0.66,0.66,0.66,-0.02,1
105/06/17,33000,21110,0.63,0.64,0.63,0.64,-0.02,4
105/06/20,165000,100400,0.61,0.61,0.60,0.60,-0.04,4
105/06/21,0,0,---,---,---,---,---,0
105/06/22,0,0,---,---,---,---,---,0
105/06/23,20000,10400,0.52,0.52,0.52,0.52,-0.01,2
105/06/24,241000,123360,0.51,0.55,0.51,0.55,+0.03,6
105/06/27,220000,112680,0.51,0.53,0.51,0.53,-0.02,3
105/06/28,20000,10400,0.52,0.52,0.52,0.52,-0.01,1
105/06/29,20000,10000,0.50,0.50,0.50,0.50,-0.02,1
105/06/30,0,0,---,---,---,---,---,0
105/07/01,0,0,---,---,---,---,---,0
105/07/04,0,0,---,---,---,---,---,0
105/07/05,0,0,---,---,---,---,---,0
105/07/06,0,0,---,---,---,---,---,0
105/07/07,0,0,---,---,---,---,---,0
105/07/11,0,0,---,---,---,---,---,0
105/07/12,0,0,---,---,---,---,---,0
105/07/13,199000,53730,0.27,0.27,0.27,0.27,-0.03,1
105/07/14,0,0,---,---,---,---,---,0
105/07/15,38000,7980,0.21,0.21,0.21,0.21,-0.06,1
105/07/18,0,0,---,---,---,---,---,0
105/07/19,0,0,---,---,---,---,---,0
105/07/20,0,0,---,---,---,---,---,0
105/07/21,0,0,---,---,---,---,---,0
105/07/22,0,0,---,---,---,---,---,0
105/07/25,0,0,---,---,---,---,---,0
105/07/26,0,0,---,---,---,---,---,0
105/07/27,0,0,---,---,---,---,---,0
