105/06/01,688000,795860,1.14,1.20,1.12,1.12,0.00,12
105/06/02,651000,705010,1.09,1.09,1.01,1.01,-0.11,7
105/06/03,0,0,---,---,---,---,---,0
105/06/04,0,0,---,---,---,---,---,0
105/06/06,0,0,---,---,---,---,---,0
105/06/07,225000,213710,0.93,0.98,0.93,0.98,+0.06,4
105/06/08,225000,207140,0.94,0.94,0.90,0.90,-0.08,2
105/06/13,2000,1820,0.91,0.91,0.91,0.91,+0.01,1
105/06/14,0,0,---,---,---,---,---,0
105/06/15,398000,364170,0.90,0.93,0.90,0.93,+0.02,2
105/06/16,533000,474840,0.90,0.90,0.86,0.86,-0.07,10
105/06/17,140000,119000,0.85,0.85,0.85,0.85,-0.01,4
105/06/20,0,0,---,---,---,---,---,0
105/06/21,22000,20240,0.92,0.92,0.92,0.92,+0.07,1
105/06/22,52000,47840,0.92,0.92,0.92,0.92,0.00,1
105/06/23,14000,12600,0.90,0.90,0.90,0.90,-0.02,1
105/06/24,0,0,---,---,---,---,---,0
105/06/27,36000,26660,0.75,0.75,0.74,0.74,-0.05,2
105/06/28,4000,2680,0.67,0.67,0.67,0.67,-0.07,1
105/06/29,0,0,---,---,---,---,---,0
105/06/30,64000,43520,0.68,0.68,0.68,0.68,+0.02,1
105/07/01,247000,175040,0.71,0.72,0.69,0.72,+0.04,3
105/07/04,183000,130100,0.72,0.72,0.70,0.70,-0.02,3
105/07/05,0,0,---,---,---,---,---,0
105/07/06,0,0,---,---,---,---,---,0
105/07/07,5000,3150,0.63,0.63,0.63,0.63,-0.01,1
105/07/11,300000,189000,0.63,0.63,0.63,0.63,0.00,2
105/07/12,466000,321060,0.67,0.74,0.67,0.74,+0.11,4
105/07/13,166000,122840,0.74,0.74,0.74,0.74,0.00,3
105/07/14,0,0,---,---,---,---,---,0
105/07/15,0,0,---,---,---,---,---,0
105/07/18,0,0,---,---,---,---,---,0
105/07/19,772000,636990,0.80,0.84,0.80,0.84,+0.07,6
105/07/20,772000,614890,0.80,0.82,0.78,0.79,-0.05,14
105/07/21,245000,207020,0.84,0.85,0.84,0.85,+0.06,2
105/07/22,245000,201980,0.82,0.83,0.82,0.82,-0.03,5
105/07/25,0,0,---,---,---,---,---,0
105/07/26,0,0,---,---,---,---,---,0
105/07/27,29000,24360,0.84,0.84,0.84,0.84,+0.04,1
