105/06/01,0,0,--,--,--,--,,0
105/06/02,23000,144900,6.30,6.30,6.30,6.30,X,2
105/06/03,0,0,--,--,--,--,,0
105/06/04,0,0,--,--,--,--,,0
105/06/06,0,0,--,--,--,--,,0
105/06/07,0,0,--,--,--,--,,0
105/06/08,0,0,--,--,--,--,,0
105/06/13,33000,196100,5.95,5.95,5.85,5.85,X,4
105/06/14,0,0,--,--,--,--,,0
105/06/15,33000,196350,5.95,5.95,5.95,5.95,X,2
105/06/16,2000,11600,5.85,5.85,5.75,5.75,-0.20,2
105/06/17,2000,11900,5.95,5.95,5.95,5.95,0.20,1
105/06/20,2000,12000,6.00,6.00,6.00,6.00,0.05,1
105/06/21,0,0,--,--,--,--,,0
105/06/22,33000,198000,6.00,6.00,6.00,6.00,X,1
105/06/23,0,0,--,--,--,--,,0
105/06/24,35000,207900,5.95,5.95,5.70,5.70,X,3
105/06/27,0,0,--,--,--,--,,0
105/06/28,0,0,--,--,--,--,,0
105/06/29,0,0,--,--,--,--,,0
105/06/30,5000,29500,5.90,5.90,5.90,5.90,X,4
105/07/01,0,0,--,--,--,--,,0
105/07/04,0,0,--,--,--,--,,0
105/07/05,0,0,--,--,--,--,,0
105/07/06,21000,133350,6.35,6.35,6.35,6.35,X,1
105/07/07,0,0,--,--,--,--,,0
105/07/11,0,0,--,--,--,--,,0
105/07/12,0,0,--,--,--,--,,0
105/07/13,0,0,--,--,--,--,,0
105/07/14,11000,71600,6.60,6.60,6.50,6.50,X,2
105/07/15,10000,68100,6.60,6.85,6.60,6.85,0.35,4
105/07/18,0,0,--,--,--,--,,0
105/07/19,1000,7000,7.00,7.00,7.00,7.00,X,1
105/07/20,0,0,--,--,--,--,,0
