105/06/01,49000,98880,2.01,2.02,2.01,2.02,0.00,4
105/06/02,49000,100940,2.06,2.06,2.06,2.06,+0.04,4
105/06/03,30000,56400,1.86,1.98,1.86,1.89,-0.17,4
105/06/04,69000,129430,1.87,1.95,1.87,1.95,+0.06,3
105/06/06,423000,807510,1.95,1.97,1.88,1.95,0.00,8
105/06/07,260000,497000,1.93,1.93,1.90,1.90,-0.05,12
105/06/08,62000,124920,2.02,2.02,2.00,2.00,+0.10,3
105/06/13,86000,159850,1.87,1.90,1.82,1.90,-0.10,3
105/06/14,0,0,---,---,---,---,---,0
105/06/15,0,0,---,---,---,---,---,0
105/06/16,0,0,---,---,---,---,---,0
105/06/17,0,0,---,---,---,---,---,0
105/06/20,0,0,---,---,---,---,---,0
105/06/21,0,0,---,---,---,---,---,0
105/06/22,0,0,---,---,---,---,---,0
105/06/23,0,0,---,---,---,---,---,0
105/06/24,0,0,---,---,---,---,---,0
105/06/27,0,0,---,---,---,---,---,0
105/06/28,25000,43000,1.72,1.72,1.72,1.72,+0.04,1
105/06/29,0,0,---,---,---,---,---,0
105/06/30,153000,354620,2.31,2.74,2.23,2.74,+0.82,9
105/07/01,107000,251450,2.35,2.35,2.35,2.35,-0.39,2
105/07/04,0,0,---,---,---,---,---,0
105/07/05,0,0,---,---,---,---,---,0
105/07/06,0,0,---,---,---,---,---,0
105/07/07,0,0,---,---,---,---,---,0
105/07/11,3000,6600,2.20,2.20,2.20,2.20,+0.07,1
105/07/12,0,0,---,---,---,---,---,0
105/07/13,0,0,---,---,---,---,---,0
105/07/14,0,0,---,---,---,---,---,0
105/07/15,0,0,---,---,---,---,---,0
105/07/18,0,0,---,---,---,---,---,0
105/07/19,0,0,---,---,---,---,---,0
105/07/20,10000,18100,1.81,1.81,1.81,1.81,-0.11,1
105/07/21,10000,18900,1.89,1.89,1.89,1.89,+0.08,1
105/07/22,0,0,---,---,---,---,---,0
105/07/25,0,0,---,---,---,---,---,0
105/07/26,0,0,---,---,---,---,---,0
105/07/27,15000,27550,1.83,1.84,1.83,1.84,+0.02,2
105/07/29,32000,54180,1.60,1.79,1.60,1.76,+0.04,4
105/08/01,22000,37060,1.69,1.69,1.68,1.68,-0.08,2
105/08/02,0,0,---,---,---,---,---,0
