105/06/01,699000,572170,0.80,0.84,0.80,0.80,+0.02,11
105/06/02,520000,393180,0.80,0.80,0.70,0.71,-0.09,11
105/06/03,110000,79000,0.72,0.72,0.70,0.70,-0.01,2
105/06/04,100000,66610,0.67,0.67,0.66,0.66,-0.04,2
105/06/06,131000,83200,0.64,0.64,0.60,0.60,-0.06,3
105/06/07,270000,183000,0.68,0.68,0.67,0.67,+0.07,5
105/06/08,80000,54600,0.70,0.70,0.67,0.67,0.00,4
105/06/13,270000,168000,0.63,0.63,0.60,0.60,-0.07,2
105/06/14,0,0,---,---,---,---,---,0
105/06/15,240000,155600,0.62,0.66,0.61,0.66,+0.06,5
105/06/16,241000,154420,0.65,0.65,0.62,0.62,-0.04,4
105/06/17,240000,159030,0.62,0.70,0.62,0.67,+0.05,8
105/06/20,208000,133180,0.65,0.65,0.63,0.63,-0.04,3
105/06/21,580000,414080,0.71,0.72,0.70,0.72,+0.09,9
105/06/22,648000,409540,0.65,0.65,0.61,0.63,-0.09,17
105/06/23,222000,127880,0.57,0.58,0.57,0.57,-0.06,5
105/06/24,356000,176290,0.55,0.55,0.46,0.46,-0.11,6
105/06/27,0,0,---,---,---,---,---,0
105/06/28,2000,860,0.44,0.44,0.42,0.42,-0.01,2
105/06/29,119000,48790,0.41,0.41,0.41,0.41,-0.01,3
105/06/30,40000,20400,0.51,0.51,0.51,0.51,+0.10,1
105/07/01,0,0,---,---,---,---,---,0
105/07/04,0,0,---,---,---,---,---,0
105/07/05,30000,14100,0.47,0.47,0.47,0.47,0.00,1
105/07/06,0,0,---,---,---,---,---,0
105/07/07,0,0,---,---,---,---,---,0
105/07/11,0,0,---,---,---,---,---,0
105/07/12,130000,54000,0.40,0.42,0.40,0.42,+0.01,2
105/07/13,100000,44000,0.44,0.44,0.44,0.44,+0.02,1
105/07/14,0,0,---,---,---,---,---,0
105/07/15,0,0,---,---,---,---,---,0
105/07/18,0,0,---,---,---,---,---,0
105/07/19,0,0,---,---,---,---,---,0
105/07/20,0,0,---,---,---,---,---,0
105/07/21,50000,19500,0.39,0.39,0.39,0.39,+0.01,1
105/07/22,50000,18000,0.36,0.36,0.36,0.36,-0.03,1
105/07/25,0,0,---,---,---,---,---,0
105/07/26,0,0,---,---,---,---,---,0
105/07/27,0,0,---,---,---,---,---,0
105/07/29,10000,1700,0.17,0.17,0.17,0.17,-0.05,1
105/08/01,0,0,---,---,---,---,---,0
105/08/02,0,0,---,---,---,---,---,0
105/08/03,50000,8500,0.17,0.17,0.17,0.17,+0.04,1
105/08/04,20000,4500,0.23,0.23,0.22,0.22,+0.05,2
105/08/05,0,0,---,---,---,---,---,0
105/08/09,3000,450,0.15,0.15,0.15,0.15,+0.01,1
