105/06/13,1000,1610,1.61,1.61,1.61,1.61,+0.07,1
105/06/14,2000,3080,1.59,1.59,1.49,1.49,-0.12,2
105/06/15,0,0,---,---,---,---,---,0
105/06/16,2046000,2893050,1.42,1.43,1.41,1.43,+0.05,10
105/06/17,2056000,2857740,1.38,1.40,1.38,1.40,-0.03,12
105/06/20,0,0,---,---,---,---,---,0
105/06/21,11000,14740,1.34,1.34,1.34,1.34,-0.03,2
105/06/22,80000,105600,1.32,1.32,1.32,1.32,-0.02,1
105/06/23,0,0,---,---,---,---,---,0
105/06/24,56000,76860,1.37,1.41,1.37,1.41,+0.10,4
105/06/27,61000,83780,1.38,1.38,1.34,1.34,-0.07,3
105/06/28,0,0,---,---,---,---,---,0
105/06/29,0,0,---,---,---,---,---,0
105/06/30,5000,6290,1.27,1.27,1.24,1.24,-0.05,2
105/07/01,0,0,---,---,---,---,---,0
105/07/04,10000,12600,1.26,1.26,1.26,1.26,0.00,1
105/07/05,0,0,---,---,---,---,---,0
105/07/06,0,0,---,---,---,---,---,0
105/07/07,0,0,---,---,---,---,---,0
105/07/11,0,0,---,---,---,---,---,0
105/07/12,0,0,---,---,---,---,---,0
105/07/13,0,0,---,---,---,---,---,0
105/07/14,0,0,---,---,---,---,---,0
105/07/15,0,0,---,---,---,---,---,0
105/07/18,10000,10800,1.08,1.08,1.08,1.08,-0.06,1
105/07/19,233000,258630,1.11,1.11,1.11,1.11,+0.03,6
105/07/20,522000,606610,1.14,1.19,1.13,1.19,+0.08,7
105/07/21,369000,445750,1.18,1.21,1.18,1.21,+0.02,5
105/07/22,450000,561500,1.24,1.25,1.24,1.25,+0.04,5
105/07/25,873000,1086250,1.23,1.26,1.23,1.25,0.00,8
105/07/26,127000,165120,1.30,1.31,1.28,1.29,+0.04,9
105/07/27,75000,92060,1.25,1.25,1.20,1.22,-0.07,4
105/07/29,279000,354020,1.26,1.28,1.26,1.28,-0.01,3
