105/06/01,61000,57450,0.94,1.05,0.94,1.05,+0.01,3
105/06/02,11000,11770,1.05,1.12,1.05,1.12,+0.07,5
105/06/03,1000,1160,1.16,1.16,1.16,1.16,+0.04,1
105/06/04,0,0,---,---,---,---,---,0
105/06/06,9000,9150,1.00,1.04,1.00,1.04,+0.03,4
105/06/07,39000,35970,0.94,0.94,0.92,0.92,-0.12,4
105/06/08,0,0,---,---,---,---,---,0
105/06/13,8000,7120,0.88,0.90,0.88,0.90,-0.02,2
105/06/14,3000,2670,0.89,0.89,0.89,0.89,-0.01,1
105/06/15,0,0,---,---,---,---,---,0
105/06/16,0,0,---,---,---,---,---,0
105/06/17,0,0,---,---,---,---,---,0
105/06/20,50000,47500,0.95,0.95,0.95,0.95,+0.04,1
105/06/21,0,0,---,---,---,---,---,0
105/06/22,52000,40080,0.77,0.79,0.77,0.79,-0.15,2
105/06/23,8000,6480,0.80,0.82,0.80,0.82,+0.03,2
105/06/24,144000,124580,0.84,0.89,0.80,0.87,+0.05,7
105/06/27,118000,97900,0.83,0.83,0.82,0.82,-0.05,4
105/06/28,215000,165460,0.80,0.80,0.74,0.74,-0.08,5
105/06/29,0,0,---,---,---,---,---,0
105/06/30,21000,13930,0.73,0.73,0.66,0.66,-0.08,2
105/07/01,6000,3770,0.63,0.63,0.62,0.62,-0.04,2
105/07/04,0,0,---,---,---,---,---,0
105/07/05,0,0,---,---,---,---,---,0
105/07/06,70000,45900,0.65,0.66,0.65,0.66,+0.01,3
105/07/07,60000,37900,0.63,0.64,0.63,0.64,-0.02,2
105/07/11,7000,6860,0.98,0.98,0.98,0.98,+0.34,3
105/07/12,36000,34800,0.98,0.98,0.87,0.90,-0.08,5
105/07/13,194000,164740,0.86,0.87,0.83,0.85,-0.05,9
105/07/14,105000,91120,0.83,0.96,0.83,0.94,+0.09,7
105/07/15,185000,173200,0.92,0.94,0.92,0.92,-0.02,4
105/07/18,0,0,---,---,---,---,---,0
105/07/19,85000,79220,0.98,0.98,0.93,0.93,+0.06,5
105/07/20,193000,166440,0.86,0.88,0.84,0.88,-0.05,9
105/07/21,168000,141290,0.83,0.85,0.83,0.84,-0.04,5
105/07/22,651000,471720,0.75,0.77,0.65,0.68,-0.16,14
105/07/25,760000,506550,0.64,0.68,0.64,0.67,-0.01,20
105/07/26,435000,287050,0.66,0.66,0.65,0.66,-0.01,4
105/07/27,100000,63000,0.63,0.63,0.63,0.63,-0.03,1
105/07/29,898000,675820,0.70,0.78,0.70,0.77,+0.04,26
105/08/01,279000,211690,0.76,0.78,0.75,0.76,-0.01,11
105/08/02,633000,450100,0.73,0.74,0.70,0.74,-0.02,21
105/08/03,425000,322740,0.77,0.78,0.74,0.74,0.00,18
105/08/04,476000,317960,0.69,0.69,0.62,0.64,-0.10,13
105/08/05,558000,293330,0.55,0.56,0.49,0.49,-0.15,17
